Wall time,Step,Value
1725468355.8567338,4888,1340.7796630859375
1725468365.7706516,4891,1371.10009765625
1725468425.7882168,4911,1373.5657958984375
1725468440.2225182,4916,1357.1793212890625
1725468457.338872,4922,684.8245849609375
1725468460.2495112,4923,1367.434814453125
1725468478.2002373,4929,1361.0015869140625
1725468490.1158285,4933,1363.372802734375
1725468498.582036,4936,1381.7584228515625
1725468528.5703974,4946,1374.458251953125
1725468531.6016657,4947,1085.75927734375
1725468605.5932522,4972,528.620361328125
1725468623.1069636,4978,787.8873901367188
1725468642.9583104,4985,546.2896728515625
1725468651.4553735,4988,623.7255859375
1725468654.3367765,4989,1343.1982421875
1725468678.5260193,4997,898.6881713867188
1725468681.4659643,4998,1486.5968017578125
1725468723.532205,5012,1039.354248046875
1725468753.6119318,5021,142.82115173339844
1725468760.4509988,5023,1369.2357177734375
1725468785.9660075,5029,1091.5809326171875
1725468835.6493344,5042,1354.8984375
1725468847.7217853,5045,1324.21533203125
1725468877.0267782,5052,1486.3140869140625
1725468918.9613338,5063,1371.9813232421875
1725469009.056645,5086,1347.43896484375
1725469023.7141035,5090,1360.4365234375
1725469051.0005345,5096,1041.5350341796875
1725469055.5578814,5097,1353.879638671875
1725469109.0222611,5109,869.1434936523438
1725469121.513253,5112,798.3698120117188
1725469142.2309732,5117,1512.3828125
1725469148.607715,5119,873.1890258789062
1725469187.6792397,5130,757.5173950195312
1725469198.087811,5133,1195.626708984375
1725469238.7672453,5144,1347.224609375
1725469258.15626,5150,881.0000610351562
1725469280.006045,5156,545.2850341796875
1725469312.8384757,5164,913.6779174804688
1725469315.8720317,5165,1364.491943359375
1725469321.8273854,5167,1294.2508544921875
1725469344.619186,5173,1251.4765625
1725469353.458379,5175,640.1744384765625
1725469392.4107614,5182,1368.7679443359375
1725469428.3084338,5190,1361.4554443359375
1725469446.9424098,5194,1234.0068359375
1725469462.6418886,5198,1262.4588623046875
1725469487.0729766,5204,758.96044921875
1725469491.1770232,5205,465.9508056640625
1725469518.7553732,5211,720.9969482421875
1725469533.184155,5214,119.37299346923828
1725469580.0366821,5226,1336.354248046875
1725469592.7613037,5230,1354.129150390625
1725469625.1375759,5240,1349.9678955078125
