Episode 3934: Reward = [1544.2467], Entropy = 0.8214584418501506,  lambda_i = 1, phi = 4.599999999999998, phi_i_L = 1.8999999999999995, phi_i_H = 4.599999999999998
Episode 3935: Reward = [499.9394], Entropy = 0.8214584418501506,  lambda_i = 5, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3936: Reward = [1295.4342], Entropy = 0.8214584418501506,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3937: Reward = [917.4706], Entropy = 0.8214584418501506,  lambda_i = 4, phi = 2.0000000000000004, phi_i_L = 0.4, phi_i_H = 2.0000000000000004
Episode 3938: Reward = [1158.9999], Entropy = 0.8315625454862231,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3939: Reward = [1686.0391], Entropy = 0.8315625454862231,  lambda_i = 3, phi = 2.0000000000000004, phi_i_L = 0.30000000000000004, phi_i_H = 2.0000000000000004
Episode 3940: Reward = [1617.8851], Entropy = 0.8315625454862231,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 3941: Reward = [1118.6677], Entropy = 0.8315625454862231,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.599999999999998
Episode 3942: Reward = [1267.3525], Entropy = 0.8315625454862231,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3943: Reward = [1287.7771], Entropy = 0.8315625454862231,  lambda_i = 3, phi = 0.30000000000000004, phi_i_L = 0.30000000000000004, phi_i_H = 2.0000000000000004
Episode 3944: Reward = [1631.8505], Entropy = 0.8315625454862231,  lambda_i = 5, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3945: Reward = [976.5449], Entropy = 0.8315625454862231,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.599999999999998
Episode 3946: Reward = [1730.8173], Entropy = 0.8315625454862231,  lambda_i = 3, phi = 0.30000000000000004, phi_i_L = 0.30000000000000004, phi_i_H = 2.0000000000000004
Episode 3947: Reward = [1277.0275], Entropy = 0.8315625454862231,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3948: Reward = [1628.0636], Entropy = 0.8315625454862231,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3949: Reward = [1755.4681], Entropy = 0.8315625454862231,  lambda_i = 3, phi = 0.30000000000000004, phi_i_L = 0.30000000000000004, phi_i_H = 2.0000000000000004
Episode 3950: Reward = [1720.6415], Entropy = 0.8315625454862231,  lambda_i = 3, phi = 0.30000000000000004, phi_i_L = 0.30000000000000004, phi_i_H = 2.0000000000000004
Episode 3951: Reward = [850.7923], Entropy = 0.8315625454862231,  lambda_i = 1, phi = 4.599999999999998, phi_i_L = 1.8999999999999995, phi_i_H = 4.599999999999998
Episode 3952: Reward = [1036.6661], Entropy = 0.8315625454862231,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 3953: Reward = [1745.9377], Entropy = 0.8315625454862231,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3954: Reward = [1870.948], Entropy = 0.8315625454862231,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3955: Reward = [1054.7875], Entropy = 0.8315625454862231,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3956: Reward = [1103.8215], Entropy = 0.8315625454862231,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3957: Reward = [834.70355], Entropy = 0.8315625454862231,  lambda_i = 2, phi = 3.000000000000001, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 3958: Reward = [1049.1721], Entropy = 0.8315625454862231,  lambda_i = 1, phi = 4.599999999999998, phi_i_L = 1.8999999999999995, phi_i_H = 4.599999999999998
Episode 3959: Reward = [775.00214], Entropy = 0.8376238195147021,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3960: Reward = [825.4347], Entropy = 0.8376238195147021,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3961: Reward = [1264.2561], Entropy = 0.8376238195147021,  lambda_i = 3, phi = 0.30000000000000004, phi_i_L = 0.30000000000000004, phi_i_H = 2.0000000000000004
Episode 3962: Reward = [1364.86], Entropy = 0.8471502218213601,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3963: Reward = [1476.3469], Entropy = 0.8471502218213601,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3964: Reward = [1346.5751], Entropy = 0.8471502218213601,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3965: Reward = [1312.8276], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 2.0000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3966: Reward = [1617.6892], Entropy = 0.8471502218213601,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3967: Reward = [1601.2991], Entropy = 0.8471502218213601,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3968: Reward = [839.2118], Entropy = 0.8471502218213601,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 3969: Reward = [1145.7731], Entropy = 0.8471502218213601,  lambda_i = 5, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3970: Reward = [1752.0878], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3971: Reward = [1650.6808], Entropy = 0.8471502218213601,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 3972: Reward = [1097.7626], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 2.0000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3973: Reward = [1868.3108], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3974: Reward = [1343.9252], Entropy = 0.8471502218213601,  lambda_i = 2, phi = 3.000000000000001, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 3975: Reward = [1080.8367], Entropy = 0.8471502218213601,  lambda_i = 5, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3976: Reward = [892.4164], Entropy = 0.8471502218213601,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3977: Reward = [1749.2833], Entropy = 0.8471502218213601,  lambda_i = 1, phi = 4.6999999999999975, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 3978: Reward = [1386.4424], Entropy = 0.8471502218213601,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3979: Reward = [1260.9327], Entropy = 0.8471502218213601,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3980: Reward = [1564.6812], Entropy = 0.8471502218213601,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 3981: Reward = [1581.0962], Entropy = 0.8471502218213601,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3982: Reward = [1607.0311], Entropy = 0.8471502218213601,  lambda_i = 5, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3983: Reward = [1099.9818], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 2.0000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3984: Reward = [859.3581], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3985: Reward = [1007.4293], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 2.0000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3986: Reward = [1631.8685], Entropy = 0.8471502218213601,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3987: Reward = [1054.9014], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3988: Reward = [911.9361], Entropy = 0.8471502218213601,  lambda_i = 5, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 3989: Reward = [985.1501], Entropy = 0.8471502218213601,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 3990: Reward = [963.8686], Entropy = 0.8471502218213601,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3991: Reward = [1331.8488], Entropy = 0.8471502218213601,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 3992: Reward = [956.9642], Entropy = 0.8471502218213601,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3993: Reward = [1699.8302], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3994: Reward = [936.2511], Entropy = 0.8471502218213601,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 3995: Reward = [1676.1442], Entropy = 0.8471502218213601,  lambda_i = 3, phi = 2.0000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.0000000000000004
Episode 3996: Reward = [1194.5039], Entropy = 0.8561614253664063,  lambda_i = 2, phi = 3.000000000000001, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 3997: Reward = [924.8827], Entropy = 0.8561614253664063,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3998: Reward = [1036.8727], Entropy = 0.8561614253664063,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 3999: Reward = [1699.3647], Entropy = 0.8561614253664063,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4000: Reward = [828.1071], Entropy = 0.8561614253664063,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4001: Reward = [1565.8163], Entropy = 0.8561614253664063,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4002: Reward = [1204.5919], Entropy = 0.8561614253664063,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4003: Reward = [1949.0029], Entropy = 0.8561614253664063,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4004: Reward = [781.39087], Entropy = 0.8561614253664063,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4005: Reward = [996.37976], Entropy = 0.8561614253664063,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4006: Reward = [1015.70807], Entropy = 0.8561614253664063,  lambda_i = 2, phi = 3.000000000000001, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4007: Reward = [1233.2517], Entropy = 0.8561614253664063,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4008: Reward = [877.83795], Entropy = 0.8561614253664063,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4009: Reward = [927.37726], Entropy = 0.8561614253664063,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4010: Reward = [782.16034], Entropy = 0.8561614253664063,  lambda_i = 1, phi = 4.6999999999999975, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4011: Reward = [1440.0516], Entropy = 0.8561614253664063,  lambda_i = 5, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 1.9000000000000004
Episode 4012: Reward = [1841.9181], Entropy = 0.8656878276730645,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4013: Reward = [1464.6251], Entropy = 0.8656878276730645,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4014: Reward = [1264.8326], Entropy = 0.8656878276730645,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 1.9000000000000004
Episode 4015: Reward = [1044.4084], Entropy = 0.8656878276730645,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 1.9000000000000004
Episode 4016: Reward = [1672.8779], Entropy = 0.8656878276730645,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4017: Reward = [852.48145], Entropy = 0.8656878276730645,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4018: Reward = [1069.0282], Entropy = 0.8656878276730645,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 1.9000000000000004
Episode 4019: Reward = [1351.988], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4020: Reward = [921.88104], Entropy = 0.8656878276730645,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4021: Reward = [941.33673], Entropy = 0.8656878276730645,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 1.9000000000000004
Episode 4022: Reward = [1514.0789], Entropy = 0.8656878276730645,  lambda_i = 1, phi = 4.6999999999999975, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4023: Reward = [1269.5688], Entropy = 0.8656878276730645,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4024: Reward = [1847.265], Entropy = 0.8656878276730645,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4025: Reward = [963.8021], Entropy = 0.8656878276730645,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4026: Reward = [1710.2803], Entropy = 0.8656878276730645,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4027: Reward = [1939.6978], Entropy = 0.8656878276730645,  lambda_i = 2, phi = 3.000000000000001, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4028: Reward = [1746.6279], Entropy = 0.8656878276730645,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4029: Reward = [912.4867], Entropy = 0.8656878276730645,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4030: Reward = [889.1657], Entropy = 0.8656878276730645,  lambda_i = 1, phi = 4.6999999999999975, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4031: Reward = [1396.8925], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4032: Reward = [1151.0568], Entropy = 0.8656878276730645,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 1.9000000000000004
Episode 4033: Reward = [1279.243], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4034: Reward = [719.3332], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4035: Reward = [837.7064], Entropy = 0.8656878276730645,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4036: Reward = [660.7837], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4037: Reward = [1686.5596], Entropy = 0.8656878276730645,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4038: Reward = [1713.2218], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4039: Reward = [464.82486], Entropy = 0.8656878276730645,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4040: Reward = [2000.5117], Entropy = 0.8656878276730645,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4041: Reward = [1071.5261], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4042: Reward = [1373.198], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4043: Reward = [1668.186], Entropy = 0.8656878276730645,  lambda_i = 2, phi = 3.000000000000001, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4044: Reward = [1158.9283], Entropy = 0.8656878276730645,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4045: Reward = [972.72784], Entropy = 0.8656878276730645,  lambda_i = 4, phi = 0.4, phi_i_L = 0.4, phi_i_H = 2.1000000000000005
Episode 4046: Reward = [1655.9171], Entropy = 0.8752142299797225,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4047: Reward = [1662.8823], Entropy = 0.8752142299797225,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4048: Reward = [1239.881], Entropy = 0.8752142299797225,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4049: Reward = [1022.9265], Entropy = 0.8752142299797225,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4050: Reward = [990.3284], Entropy = 0.8752142299797225,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.30000000000000004, phi_i_H = 2.1000000000000005
Episode 4051: Reward = [940.9617], Entropy = 0.8752142299797225,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4052: Reward = [1638.6711], Entropy = 0.8752142299797225,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4053: Reward = [1827.637], Entropy = 0.8752142299797225,  lambda_i = 5, phi = 0.10000000000000003, phi_i_L = 0.10000000000000003, phi_i_H = 1.9000000000000004
Episode 4054: Reward = [833.2956], Entropy = 0.8752142299797225,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4055: Reward = [1078.8616], Entropy = 0.8752142299797225,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4056: Reward = [1694.1132], Entropy = 0.8752142299797225,  lambda_i = 5, phi = 0.10000000000000003, phi_i_L = 0.10000000000000003, phi_i_H = 1.9000000000000004
Episode 4057: Reward = [1599.8265], Entropy = 0.8752142299797225,  lambda_i = 5, phi = 1.9000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 1.9000000000000004
Episode 4058: Reward = [1216.7234], Entropy = 0.8842254335247685,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 2.0000000000000004
Episode 4059: Reward = [1802.7925], Entropy = 0.8842254335247685,  lambda_i = 2, phi = 3.000000000000001, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4060: Reward = [1332.2094], Entropy = 0.8842254335247685,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4061: Reward = [1420.7458], Entropy = 0.8842254335247685,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4062: Reward = [1525.4333], Entropy = 0.8842254335247685,  lambda_i = 4, phi = 0.30000000000000004, phi_i_L = 0.30000000000000004, phi_i_H = 2.1000000000000005
Episode 4063: Reward = [1680.8003], Entropy = 0.8842254335247685,  lambda_i = 2, phi = 7.099999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.099999999999994
Episode 4064: Reward = [1649.921], Entropy = 0.8882416921212787,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4065: Reward = [1942.49], Entropy = 0.8882416921212787,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4066: Reward = [1894.6592], Entropy = 0.8882416921212787,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 2.0000000000000004
Episode 4067: Reward = [1680.2292], Entropy = 0.8882416921212787,  lambda_i = 2, phi = 3.000000000000001, phi_i_L = 3.000000000000001, phi_i_H = 7.199999999999994
Episode 4068: Reward = [901.71985], Entropy = 0.8882416921212787,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4069: Reward = [1834.2107], Entropy = 0.8882416921212787,  lambda_i = 1, phi = 4.6999999999999975, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4070: Reward = [1599.7272], Entropy = 0.8882416921212787,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.199999999999994
Episode 4071: Reward = [1388.234], Entropy = 0.8882416921212787,  lambda_i = 0, phi = 2.199999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4072: Reward = [1313.1227], Entropy = 0.8882416921212787,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4073: Reward = [1839.7172], Entropy = 0.8882416921212787,  lambda_i = 5, phi = 2.0000000000000004, phi_i_L = 0.10000000000000003, phi_i_H = 2.0000000000000004
Episode 4074: Reward = [1763.2673], Entropy = 0.8882416921212787,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.199999999999994
Episode 4075: Reward = [1709.8809], Entropy = 0.8882416921212787,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4076: Reward = [998.4236], Entropy = 0.8882416921212787,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4077: Reward = [561.47015], Entropy = 0.8882416921212787,  lambda_i = 3, phi = 2.1000000000000005, phi_i_L = 0.20000000000000004, phi_i_H = 2.1000000000000005
Episode 4078: Reward = [1764.4763], Entropy = 0.8967905745192036,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.30000000000000004, phi_i_H = 2.1000000000000005
Episode 4079: Reward = [1684.6846], Entropy = 0.8967905745192036,  lambda_i = 3, phi = 2.2000000000000006, phi_i_L = 0.20000000000000004, phi_i_H = 2.2000000000000006
Episode 4080: Reward = [1523.5435], Entropy = 0.8967905745192036,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4081: Reward = [1552.4906], Entropy = 0.8967905745192036,  lambda_i = 1, phi = 1.8999999999999995, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4082: Reward = [1727.1786], Entropy = 0.8967905745192036,  lambda_i = 3, phi = 0.20000000000000004, phi_i_L = 0.20000000000000004, phi_i_H = 2.2000000000000006
Episode 4083: Reward = [854.5025], Entropy = 0.9049222685474424,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4084: Reward = [868.7939], Entropy = 0.9049222685474424,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.199999999999994
Episode 4085: Reward = [812.99396], Entropy = 0.9049222685474424,  lambda_i = 4, phi = 0.30000000000000004, phi_i_L = 0.30000000000000004, phi_i_H = 2.1000000000000005
Episode 4086: Reward = [1849.659], Entropy = 0.9049222685474424,  lambda_i = 1, phi = 4.6999999999999975, phi_i_L = 1.8999999999999995, phi_i_H = 4.6999999999999975
Episode 4087: Reward = [1271.788], Entropy = 0.9049222685474424,  lambda_i = 4, phi = 2.1000000000000005, phi_i_L = 0.30000000000000004, phi_i_H = 2.1000000000000005
Episode 4088: Reward = [842.9983], Entropy = 0.9049222685474424,  lambda_i = 3, phi = 0.10000000000000003, phi_i_L = 0.10000000000000003, phi_i_H = 2.2000000000000006
Episode 4089: Reward = [1560.4923], Entropy = 0.9049222685474424,  lambda_i = 2, phi = 7.199999999999994, phi_i_L = 3.000000000000001, phi_i_H = 7.199999999999994
Episode 4090: Reward = [845.6834], Entropy = 0.9049222685474424,  lambda_i = 0, phi = 4.899999999999999, phi_i_L = 2.199999999999999, phi_i_H = 4.899999999999999
Episode 4091: Reward = [1780.0616], Entropy = 0.9049222685474424,  lambda_i = 3, phi = 0.10000000000000003, phi_i_L = 0.10000000000000003, phi_i_H = 2.2000000000000006
Episode 4092: Reward = [1706.8824], Entropy = 0.9049222685474424,  lambda_i = 3, phi = 0.10000000000000003, phi_i_L = 0.10000000000000003, phi_i_H = 2.2000000000000006
