#{"t_start": 1726155755.3063045, "env_id": "CustomHopper-v0"}
r,l,t
1624.959379,486,1031.435021
1563.207147,500,1032.114973
1059.729896,311,1032.530399
942.640617,287,1032.919204
666.808167,207,1033.194257
1379.371418,412,1033.709483
920.962955,274,1035.669572
898.140239,262,1035.952904
1126.052446,325,1036.32549
1559.96155,500,1036.985852
1068.130697,309,1037.37682
1078.730013,313,1037.95295
1601.041669,500,1040.428784
1620.822745,500,1041.05688
1585.059191,500,1041.746038
1594.602956,500,1042.430634
949.892727,284,1044.367176
792.975629,236,1044.636278
1644.688259,498,1045.19527
1660.629219,484,1045.873723
942.329132,282,1046.362279
657.021546,204,1046.65507
1190.554784,354,1048.895743
675.921123,206,1049.156655
1579.443503,500,1049.737795
1564.148934,500,1050.611145
1609.468862,500,1051.282388
922.036755,273,1051.576673
1623.259242,500,1054.025154
1634.789355,500,1054.626283
1091.834203,317,1055.008446
857.658442,251,1055.329489
1462.278361,434,1055.823405
1589.166535,500,1058.191282
1070.941015,310,1058.59438
1367.337316,400,1059.094105
1652.740074,500,1059.683787
1644.679486,500,1061.963819
1590.45203,500,1062.605893
939.136994,286,1062.952817
819.166282,239,1063.239235
1624.624233,500,1063.898065
648.919064,194,1064.114408
1606.352036,500,1066.220863
1648.124098,500,1066.771225
947.01093,282,1067.147049
1442.347402,427,1067.851128
1575.568457,500,1068.452588
1548.677068,500,1070.74957
909.827928,264,1071.061749
1532.051612,500,1071.719233
1331.718765,387,1072.248413
1636.879708,500,1074.53007
1021.33929,298,1074.869383
1610.073513,500,1075.445006
1594.940485,500,1076.078203
808.656934,235,1076.434281
1575.759037,500,1078.747741
722.059824,219,1079.03939
933.211204,276,1079.351472
1570.947515,500,1079.934151
1095.909411,342,1080.370628
1494.52685,500,1081.010622
1570.047826,500,1083.910683
1579.06277,500,1084.620534
951.945745,284,1085.844837
1590.665705,500,1087.465436
1688.460382,490,1089.962702
944.609443,282,1090.387357
1573.532985,500,1090.930744
1185.404432,348,1091.43698
1152.453164,333,1091.952908
1051.783343,304,1092.763078
1028.980083,298,1097.115058
1593.334173,500,1097.944095
1559.115763,500,1098.625262
1082.921256,312,1099.079222
1577.986889,500,1099.925751
1004.462145,290,1101.824624
1206.699417,349,1102.233369
1151.845656,332,1102.62928
1460.026834,434,1103.237897
685.391919,211,1103.547211
1490.330953,441,1104.122319
937.054539,283,1106.94882
1099.315348,315,1107.275478
1359.134793,392,1107.566963
1556.997632,500,1108.001437
859.862831,243,1108.195431
922.717804,277,1108.403302
1609.499971,500,1110.067343
1615.983029,500,1110.464035
928.243907,271,1110.678053
1085.506746,353,1110.944124
958.915561,282,1111.193927
1253.282134,364,1112.807753
1066.489075,312,1113.073094
1433.952848,418,1113.43023
1577.416819,500,1113.835974
952.957926,283,1114.041896
1121.797691,322,1114.307059
1581.401522,500,1116.190668
1548.650074,500,1116.617153
1599.998061,500,1117.021626
1643.751579,500,1117.520972
1601.366657,500,1119.441772
1201.222259,355,1119.736608
1614.374796,500,1120.16867
1640.032776,500,1120.54455
1131.651665,329,1120.802056
1076.526625,306,1122.277132
1600.167956,500,1122.686532
1562.211074,500,1123.092293
1596.959047,500,1123.492999
960.224754,287,1123.702361
1565.84397,500,1125.376609
1005.980381,294,1125.594069
1489.125219,442,1126.103301
1583.883716,500,1126.568453
915.08523,276,1126.79462
1172.274033,343,1130.776855
1615.461793,500,1131.847511
997.62507,291,1132.559411
1213.983765,360,1133.610121
936.095172,275,1134.126375
1443.078903,419,1136.194145
1609.816048,469,1136.59385
1690.977954,495,1137.048995
1667.997591,500,1137.515476
1612.009843,500,1137.907268
1585.752075,500,1139.607878
1086.416298,312,1139.841485
78.489821,49,1139.874774
1612.974738,500,1140.226037
1607.351811,500,1140.639505
1577.000574,500,1142.124815
893.935362,261,1142.319245
1417.034642,412,1142.609162
657.998947,199,1142.754887
872.543565,253,1142.934019
1002.898191,296,1143.192931
1581.312239,456,1144.648146
843.191834,245,1144.855754
1635.376029,500,1145.214063
1702.56967,500,1145.578752
1690.186061,490,1145.971213
674.111044,205,1146.114419
938.887615,282,1147.475972
838.011256,245,1147.653353
1596.805858,500,1148.224214
1691.741846,500,1148.683178
1596.47341,500,1149.081358
1273.228116,372,1150.530946
1550.637856,461,1150.914372
975.027836,290,1151.122978
1463.915728,426,1151.527741
789.905607,229,1151.687883
1585.381205,500,1153.145288
1614.941178,500,1153.578606
1701.139678,499,1153.965221
988.122301,288,1154.172581
926.007637,277,1154.374549
1016.943931,296,1155.688222
1070.803389,308,1155.990607
1035.795092,301,1156.322073
1628.724457,500,1156.716808
1348.177009,387,1157.102875
1637.921181,500,1157.468452
974.325007,293,1158.870947
1090.665833,311,1159.113713
1193.424366,351,1159.376596
1463.051072,433,1159.68582
1152.688429,336,1159.937897
1586.443282,500,1161.484194
1653.6424,476,1161.828683
1678.165029,500,1162.177787
1628.790896,500,1162.536097
894.159588,263,1162.728559
1369.186245,391,1164.269003
1604.421931,500,1164.636339
940.597195,276,1164.842907
1674.518,500,1165.199003
1617.461757,500,1165.574587
1601.170523,500,1167.485348
1032.035662,299,1167.7139
1134.960812,331,1167.970715
1577.877141,500,1168.334798
1209.491607,354,1168.643589
1585.490926,500,1170.260362
1433.526686,418,1170.566062
1107.53611,321,1170.801899
871.093379,255,1171.040414
1529.598726,500,1171.419317
1279.807766,377,1172.802161
1709.621779,499,1173.167085
1342.898517,386,1173.494707
1095.851167,318,1173.735957
1621.213748,500,1174.134593
1112.986783,324,1176.006363
1600.381166,500,1176.401286
1680.454205,500,1176.757454
1609.389561,500,1177.124014
1211.420332,363,1178.531311
1021.734615,303,1178.790389
1448.364108,430,1179.164423
1681.740822,500,1179.641837
902.633943,264,1179.83802
1065.452545,309,1180.061677
1566.949822,500,1181.595917
1088.036245,313,1181.829897
1541.960973,500,1182.198004
1550.497491,500,1182.576793
1596.139674,500,1184.146626
1574.175872,500,1184.570603
1615.051385,500,1184.942216
1333.943227,385,1185.223984
1568.196274,500,1185.607556
1182.035917,352,1187.03013
1197.905037,356,1187.303164
1655.021686,500,1187.65843
1467.634167,431,1187.970133
1652.526366,478,1188.318448
1713.336414,492,1189.964748
1595.998673,500,1190.350825
1598.81072,500,1190.727592
924.490543,279,1190.935347
1413.004929,417,1192.414665
1567.589808,500,1192.830827
548.716976,189,1192.968848
1576.3918,500,1193.338157
895.228274,263,1193.536752
1607.267106,500,1194.021403
1594.37077,500,1195.732583
851.58472,246,1195.922142
1574.481416,500,1196.39852
1607.402194,467,1196.744783
1624.822331,500,1198.259176
1687.553425,500,1198.638456
1361.66556,391,1198.975104
1311.922151,378,1199.37271
1447.605248,426,1199.74227
958.946287,286,1201.283636
1171.765787,347,1201.569298
1127.688653,320,1201.799062
1172.356866,345,1202.053396
1003.403175,294,1202.288526
955.860673,288,1202.58269
1589.620851,500,1204.332655
1162.746265,339,1204.64904
1584.088913,457,1205.051203
1684.427416,489,1205.438734
1614.157447,500,1205.832643
1316.122894,380,1208.232201
1598.490073,500,1208.726539
1108.165556,322,1209.132271
1565.37883,500,1209.603347
1605.432329,500,1211.560564
1584.007775,500,1211.966602
1618.504506,500,1212.376304
1607.426957,500,1212.73678
1124.100396,327,1212.981285
1587.828224,500,1214.912813
1605.12341,500,1215.369629
1660.096802,478,1215.756136
979.715499,284,1215.986433
755.731781,222,1216.187045
1395.978167,400,1217.715389
1627.633142,500,1218.160017
1569.521656,500,1218.552107
1581.752226,500,1218.98463
1585.280395,500,1220.914311
1605.895042,500,1221.306566
1103.269244,324,1221.612981
1371.961079,401,1222.006985
1571.788959,500,1222.405383
1459.662084,438,1224.093688
1446.249063,430,1224.474314
690.192893,214,1224.690842
1087.353146,317,1225.002989
1056.735917,311,1225.261697
1587.12186,500,1225.691741
1561.538491,500,1227.384179
1617.288167,500,1227.824722
1588.254373,500,1228.226415
1570.442443,500,1228.591076
1606.353508,500,1230.295277
1617.063053,500,1230.678765
1619.914784,464,1231.025372
1334.267293,395,1231.331121
1177.142405,348,1233.160647
1082.269029,314,1233.508304
1093.592524,312,1233.773563
1683.80138,500,1234.255247
1073.469858,308,1234.485777
1121.92059,318,1234.788703
1599.348732,500,1236.646494
1418.71893,464,1237.013609
1608.66344,500,1237.380658
1580.75783,500,1237.748192
1601.304392,500,1239.244647
1069.191419,305,1239.486128
1604.26256,500,1239.874766
1093.115873,320,1240.117211
915.120894,272,1240.318749
1489.436373,445,1240.628738
1590.280316,500,1242.196927
1156.18049,336,1242.440959
1478.484344,433,1242.768435
1610.387972,500,1243.156102
1591.859654,500,1244.70538
1543.053691,500,1245.109365
938.467792,281,1245.314118
1423.324826,416,1245.616014
1609.338302,500,1245.966032
1493.624825,435,1247.442937
1178.522158,344,1247.693911
1150.934532,330,1247.954345
1027.761456,296,1248.17399
1007.086299,292,1248.385737
911.184843,265,1248.573591
859.146176,253,1248.750361
1617.074212,500,1250.298317
1468.413434,432,1250.603691
915.259817,270,1250.796853
810.857076,233,1250.95918
936.075679,277,1251.15217
666.861488,202,1251.308634
1617.448882,500,1252.799645
934.619516,276,1253.001232
1617.698775,500,1253.351475
1204.035235,358,1253.604208
926.916011,273,1253.804492
1182.058731,353,1255.194556
1583.838966,500,1255.598332
1140.800141,330,1255.857298
1624.652651,500,1256.228692
1594.810141,500,1256.590645
1552.945638,500,1258.099005
1559.06959,500,1258.452928
1461.892004,500,1258.825374
1524.004123,500,1259.279905
1601.429171,500,1260.891947
1608.147561,500,1261.264598
1611.94752,463,1261.72198
1593.296129,500,1262.248204
1529.916588,500,1264.079184
1507.479325,500,1264.500698
1144.259225,336,1264.760473
1590.178554,500,1265.161153
1605.44277,500,1265.605241
1583.098837,500,1267.603713
1464.244458,500,1268.071237
1606.93731,500,1268.504913
1582.661668,500,1268.904147
1585.393738,500,1270.668183
1607.249553,500,1271.045958
1595.228205,500,1271.413384
1582.766936,500,1271.820015
816.684317,239,1273.234055
1368.217213,392,1273.512361
1564.266912,500,1273.932492
1674.63596,486,1274.373719
960.225225,285,1274.591566
1153.521464,339,1276.052048
1231.955176,362,1276.347086
1679.174719,500,1276.794348
1600.034805,500,1277.188832
1145.188088,334,1277.455268
1628.0919,500,1279.041162
1620.663675,500,1279.495294
1587.569024,500,1280.019824
1610.382406,500,1280.412374
1041.820548,301,1280.672781
1625.419125,500,1282.331269
1024.364024,294,1282.598371
1182.929031,348,1283.003599
1676.556473,500,1283.507675
1409.192091,413,1283.891067
895.206174,262,1285.412248
779.204633,228,1285.647489
1147.228513,334,1285.948459
1162.184558,343,1286.246369
831.374444,241,1286.440972
964.562292,284,1286.658727
1132.966661,328,1286.980637
1070.135133,307,1288.617401
1081.55209,310,1288.836977
1640.7998,500,1289.200157
1637.007459,500,1289.609639
1121.882874,326,1289.857494
1064.438763,310,1291.465506
1589.550127,500,1292.216254
1349.672232,395,1292.640985
1235.547555,369,1292.958233
1635.99491,500,1293.339284
1625.108956,500,1294.998349
605.338247,189,1295.141303
1073.418865,311,1295.421022
914.909425,269,1295.615858
1622.773304,500,1296.048523
818.610522,237,1296.239247
1508.073734,450,1297.868485
1578.050989,500,1298.244527
1690.212825,492,1298.616087
1623.601622,500,1298.992996
1674.846891,487,1300.558282
631.743535,192,1300.708175
1628.096148,500,1301.256219
1574.747249,500,1301.704093
857.831392,250,1301.961169
1612.010214,500,1303.519033
1147.526064,337,1303.785887
1611.405651,500,1304.163022
1622.669289,500,1304.588248
1126.813764,328,1304.837774
933.137229,281,1306.512675
1165.740227,347,1306.809915
926.631796,281,1307.111166
1157.729773,342,1307.494588
1148.367674,335,1307.765152
937.675084,283,1308.018671
1083.299161,312,1308.257953
1127.869977,332,1309.819462
1146.320994,336,1310.068654
1067.914323,307,1310.318701
1030.585144,299,1310.552686
1003.439349,293,1310.764428
682.54394,208,1310.945611
1146.028329,332,1311.240093
878.115941,257,1312.694464
1557.900442,500,1313.238967
1149.781717,333,1313.580865
1239.348206,368,1313.951503
1567.979256,500,1314.504769
1625.44928,500,1316.816887
1158.02628,339,1317.290765
913.911332,271,1317.603101
1184.017471,348,1317.912405
1096.465276,318,1318.169737
1612.756927,500,1319.731741
870.918423,261,1319.933605
1000.521426,291,1320.169947
1686.106211,490,1320.536228
1635.030158,474,1320.895346
958.465051,282,1321.098539
933.374961,278,1322.585116
1578.897173,500,1323.041795
1156.838004,340,1323.375455
1163.695663,336,1323.717152
1592.980916,500,1324.217722
1575.621342,500,1326.077596
838.645812,242,1326.373279
1336.658499,394,1326.763049
1501.666916,438,1327.176051
1302.430753,378,1327.458863
1599.233495,500,1329.075833
1562.393234,500,1329.544011
1543.870975,500,1329.961818
1576.85961,500,1330.363984
1626.942352,500,1332.197975
1585.980491,500,1332.605991
1452.976114,423,1332.924769
1579.381463,500,1333.342546
848.665639,256,1333.531857
1513.770583,500,1335.192537
1127.493503,324,1335.464105
1159.948609,334,1335.738864
1061.819555,305,1335.962674
1195.405608,348,1336.23373
1191.042695,352,1336.514036
1613.245929,500,1338.238487
1574.843777,500,1338.626342
1606.646056,500,1339.013947
999.674452,290,1339.228478
1018.312638,300,1339.549231
988.481532,292,1340.994496
1017.853219,301,1341.252468
1553.793016,500,1341.66396
916.618409,271,1341.89661
1160.107202,337,1342.232529
1528.514025,448,1342.561787
1564.313622,500,1344.19709
1524.24327,500,1344.64159
1531.057416,500,1345.025115
1527.8219,500,1345.388843
1516.95868,437,1347.037582
1468.959256,500,1347.451463
1515.814416,500,1347.81922
1533.690819,500,1348.229611
1563.879479,500,1349.809724
1523.138135,500,1350.252611
1571.823846,500,1350.626275
1570.512758,500,1351.056361
1599.401972,500,1352.7306
936.787117,294,1352.9663
1120.606924,322,1353.206841
1598.701254,500,1353.573008
1531.507813,500,1353.957175
1606.014605,500,1355.498746
1573.285916,500,1355.856647
1571.789866,500,1356.232424
1403.347156,407,1356.525733
1161.306701,339,1358.144918
811.111681,235,1358.432085
1662.099176,500,1358.839952
1515.281524,500,1359.262069
976.887208,285,1359.542804
1334.936925,391,1359.862659
1182.162185,344,1361.624971
1712.706495,499,1362.165901
998.209605,293,1362.412647
1034.205889,302,1362.67726
1532.608459,500,1363.119445
1274.107583,367,1364.629226
1601.453336,500,1365.047267
921.505473,280,1365.272922
1157.442594,337,1365.572195
933.312818,276,1365.787066
924.721483,273,1366.011126
904.086008,266,1367.729395
1567.326862,500,1368.142669
1525.853875,500,1368.650331
922.483043,275,1369.050805
820.835488,242,1369.430846
875.384972,256,1369.655807
1563.419928,500,1371.202988
1544.335829,500,1371.645416
877.52502,259,1371.843837
1236.320402,365,1372.268421
1602.617902,500,1372.711429
1502.569526,431,1374.29516
1589.36315,500,1374.714684
879.130799,264,1375.158974
1385.563242,408,1375.473114
884.544638,265,1375.66686
1206.844958,348,1377.434707
1102.471879,319,1377.737337
1110.613492,321,1377.992469
876.198675,263,1378.19194
1620.712976,500,1378.615686
1565.892884,500,1379.037982
1567.789201,500,1380.694016
1511.759093,500,1381.155016
1557.686116,500,1381.647101
1539.614082,500,1382.194155
1528.888425,500,1384.02581
1539.532331,500,1384.425194
1535.554157,500,1384.880471
1589.533531,500,1385.369415
1588.533893,500,1387.110117
1569.099018,500,1387.599601
1559.996345,500,1388.051577
1561.137322,500,1388.43466
635.839173,193,1388.579268
1563.932514,500,1390.297361
1538.523041,500,1390.660852
1572.893111,500,1391.056502
891.407546,258,1391.459192
1565.276836,500,1393.424237
1349.157441,431,1393.769894
1559.112236,500,1394.152378
1503.032087,500,1394.573174
521.830275,184,1394.714409
515.400268,186,1394.949423
1644.870153,500,1396.498674
854.161678,248,1396.704398
1559.591599,500,1397.12616
915.864034,268,1397.335397
1606.772491,500,1397.774978
1568.328375,500,1399.676226
1121.907693,324,1399.986044
1550.324243,500,1400.502884
745.357325,217,1400.665209
1043.050587,299,1400.923672
937.148643,274,1401.161383
1560.398146,500,1402.964969
1389.553899,400,1403.316779
1558.667179,500,1403.817528
1568.167171,500,1404.299371
1605.472099,500,1406.215685
1681.114047,500,1406.59137
850.793255,244,1406.773188
1634.354254,500,1407.179322
1609.227337,500,1407.595503
1707.917334,499,1409.333067
1266.061646,367,1409.658563
924.107094,273,1409.870361
1175.22417,341,1410.121505
1592.716007,500,1410.489993
1082.399721,309,1411.828259
1611.820326,500,1412.249427
1025.90504,296,1412.4847
1373.683166,403,1412.798818
830.584126,249,1412.988093
1590.36502,500,1414.526168
1573.641259,500,1414.914084
1603.463918,500,1415.276627
866.065473,255,1415.462224
1127.741125,322,1415.696141
1540.484915,443,1417.153437
1599.870912,500,1417.548876
936.700205,279,1417.788526
1136.330423,330,1418.049614
950.923318,284,1418.263785
1580.964396,500,1418.631677
1018.971302,294,1420.02966
1626.519452,467,1420.390603
1021.349676,294,1420.605057
1621.117172,480,1421.023775
1126.101396,325,1421.265402
951.204192,280,1422.667654
958.820558,277,1422.917918
1675.770498,489,1423.311691
1601.180625,500,1423.682768
1172.859136,343,1423.962696
1606.590528,500,1425.846915
1562.622118,500,1426.256597
1592.661925,500,1426.616876
874.766062,252,1426.809578
1357.420332,391,1427.156114
1120.74894,324,1427.423957
895.463513,262,1429.577718
1167.906164,342,1430.110476
1599.376085,500,1430.968163
984.886501,288,1431.342016
961.060751,280,1431.554961
948.069853,277,1431.827616
1566.209283,500,1434.27792
1601.358012,500,1434.962172
1589.672151,500,1435.379999
1478.618812,435,1435.726831
1589.655925,500,1437.575048
1454.9138,422,1437.981528
953.766618,286,1438.265136
1625.228135,500,1438.741149
1673.19124,500,1439.157738
970.683687,282,1440.764078
1113.095709,322,1440.995016
800.97867,235,1441.178106
891.204186,261,1441.454162
1577.560362,500,1441.823182
871.502452,254,1442.047326
746.096335,218,1442.212162
1223.633067,354,1443.911098
1175.63309,344,1444.23962
1244.979692,365,1444.583783
902.8984,265,1444.789082
1696.219313,492,1445.227162
850.532922,247,1445.416253
1588.918009,500,1447.15108
1226.660709,363,1447.534295
1654.052994,500,1447.916202
1607.871587,500,1448.383167
1699.213825,493,1450.220364
1612.109815,500,1450.640586
1408.612028,406,1451.000538
1075.05868,314,1451.285744
855.66205,255,1451.607776
1601.045622,500,1453.222342
1665.781033,481,1453.655555
1540.793578,500,1454.131298
963.744083,281,1454.351653
1606.525476,500,1454.783955
956.552364,281,1456.21643
1625.487994,470,1456.591351
798.692508,236,1456.879024
877.182097,252,1457.13167
958.596705,280,1457.346034
931.417544,271,1457.545428
769.33004,225,1457.711758
1550.461234,500,1459.370983
1632.579954,500,1459.787536
838.054968,246,1459.979763
1565.002956,500,1460.364165
860.518429,247,1460.563176
1596.759056,500,1462.101619
1583.625186,500,1462.467316
1594.732077,500,1462.828407
1208.766957,350,1463.092073
1371.989869,392,1464.648626
1592.382766,500,1465.079936
1380.970948,395,1465.38121
733.13455,215,1465.547261
1709.584938,499,1465.909189
536.192003,187,1466.057637
1661.89576,500,1467.608537
975.091289,284,1467.819942
1178.963086,338,1468.063737
1145.970615,331,1468.363352
1069.105236,307,1468.613019
1152.613245,332,1468.868593
1588.736404,500,1470.631967
1209.951719,353,1470.896584
1360.078541,425,1471.215204
537.695882,185,1471.353797
1549.038537,500,1471.713774
1586.048439,500,1473.576846
894.514533,263,1473.81068
1336.603778,389,1474.110993
1569.686214,500,1474.621035
1556.013526,500,1475.053269
1555.271593,500,1476.72896
1381.639266,399,1477.083262
1060.095978,307,1477.310139
520.862071,183,1477.459289
877.778614,253,1477.64872
534.103098,184,1477.789455
911.13883,264,1478.010942
1641.851624,500,1479.864221
1652.576678,500,1480.242349
1592.13626,500,1480.647986
961.397369,283,1480.959958
1128.179,325,1481.238584
920.087759,266,1482.752261
931.509934,269,1482.95393
838.474348,242,1483.159142
1013.63151,292,1483.407779
750.464896,218,1483.647087
917.378788,265,1483.90691
743.846941,219,1484.097902
932.982131,272,1484.356397
1002.240203,292,1485.84935
955.506313,281,1486.139561
919.716335,265,1486.354542
676.664446,203,1486.527703
1171.866745,339,1486.85896
1220.528784,357,1487.156868
894.454548,256,1487.349315
688.3216,207,1488.791301
1143.195678,331,1489.113426
1039.026011,306,1489.425188
958.111814,277,1489.68658
1082.532681,310,1489.926067
1190.4168,345,1490.230839
1531.158941,443,1491.853605
931.584954,275,1492.105193
1245.393361,369,1492.465186
986.789926,287,1492.707319
1072.046072,311,1492.969459
1224.062986,362,1493.233486
1222.294366,360,1493.550652
952.518408,283,1495.378742
1594.38229,500,1495.907045
1597.877091,500,1496.284376
924.527905,268,1496.493798
714.945558,217,1496.700468
1385.515833,399,1498.339417
1567.092646,500,1498.788165
1318.735421,383,1499.137709
1556.36967,500,1499.583319
1598.390846,500,1500.004602
1500.099803,434,1501.537776
1597.016659,500,1502.041235
1061.136335,308,1502.316527
1021.704074,296,1502.541884
1603.821512,464,1502.88691
1602.095124,500,1504.75464
1196.233431,348,1505.053623
1575.285021,500,1505.425746
1601.22296,500,1505.825766
1624.294241,500,1507.642621
1337.619084,388,1507.931338
1599.683153,500,1508.303064
1118.730117,323,1508.562595
1491.253633,437,1509.001722
946.447105,277,1510.58799
908.094117,262,1510.867818
1591.564931,500,1511.26858
1604.154194,500,1511.634756
1705.923238,500,1512.099819
1477.034255,428,1513.674709
947.989416,278,1513.911676
1042.185113,302,1514.16465
1129.058935,322,1514.49569
1027.167601,301,1514.77175
1080.362341,311,1515.098614
1099.340895,319,1515.345774
1007.347826,291,1516.970577
916.597956,267,1517.169527
1204.979427,352,1517.427026
1171.312025,340,1517.706929
1029.708764,298,1517.91886
1604.78309,500,1518.289959
1598.425101,500,1520.210879
1135.156178,330,1520.465405
1672.243587,500,1520.859708
1707.594481,500,1521.25928
1392.200202,399,1522.733351
1597.141286,500,1523.111619
1597.416917,500,1523.472671
1600.18925,500,1523.832097
1138.328811,328,1524.078884
1593.751322,500,1525.664542
988.728391,286,1525.883265
1560.367545,500,1526.27946
1067.653665,304,1526.497576
1538.674206,447,1526.877516
1602.981612,500,1528.38088
1611.319503,500,1528.802194
1597.948408,459,1529.222526
910.84878,267,1529.433801
1075.667075,311,1529.666234
930.263097,272,1531.046911
1598.621785,500,1531.486388
1313.116108,379,1531.825032
1538.650016,500,1532.252573
967.409216,286,1532.480718
1548.704497,500,1534.230881
1555.746634,500,1534.738975
1536.825831,500,1535.296465
1555.843688,500,1535.74602
1572.622209,500,1537.720395
1573.454775,500,1538.586922
1547.279541,500,1539.503272
1670.850089,500,1539.918476
1560.897382,500,1541.666538
1707.958833,500,1542.077787
1137.311164,324,1542.352238
1618.256561,500,1542.838668
1633.559154,500,1543.842964
1560.607327,500,1546.089515
1612.666512,500,1546.50867
925.338438,271,1546.772401
1660.237902,500,1547.135918
1536.76083,449,1548.720444
1702.750398,498,1549.071714
1631.13902,500,1549.642497
1578.356672,500,1550.089846
1621.285122,500,1551.613739
1591.75016,500,1552.088688
1600.346516,500,1552.499911
1596.440765,500,1552.894828
1538.065774,500,1554.488867
1673.674287,486,1554.997459
1067.564188,309,1555.279457
1190.581528,344,1555.563861
997.996658,289,1555.767159
1610.949609,500,1556.124232
847.752433,242,1557.566556
1354.009883,390,1557.844389
1667.236813,500,1558.20356
1140.154145,329,1558.434466
850.3839,245,1558.60706
999.531885,288,1558.803938
946.99817,281,1560.384937
1484.415541,432,1560.725307
1133.474261,326,1561.386551
1440.202591,422,1561.844791
1577.342615,461,1562.177392
1252.632531,366,1563.513756
1403.421922,406,1563.850199
1561.487071,457,1564.240657
1153.249976,339,1564.478104
950.624232,272,1564.683926
1534.476984,448,1566.136349
1236.296048,364,1566.438869
1261.454663,365,1566.745158
1208.266025,352,1566.992324
948.897135,277,1567.187713
1666.568216,500,1567.531958
973.202215,285,1568.804494
1602.50612,500,1569.237079
1183.24106,342,1569.473605
868.814258,250,1569.650892
1328.511839,381,1569.956665
1336.583872,383,1570.238439
1187.241246,344,1571.707723
1427.649937,409,1572.00469
1616.643599,467,1572.330784
1601.405127,500,1572.679212
1620.229631,500,1574.143853
990.485466,289,1574.442694
1018.792659,293,1574.879441
1694.483324,490,1575.385948
1627.846778,500,1575.759425
963.999236,282,1575.957374
1597.605352,500,1577.486547
1528.23221,500,1577.84355
1556.203071,500,1578.185034
1554.985163,500,1578.53986
1605.440507,466,1580.174486
1595.446959,500,1580.624171
1590.198918,500,1581.064282
1609.019072,500,1581.478287
1528.485965,455,1582.886507
1329.81893,378,1583.159788
1588.02931,500,1583.545698
1540.193487,500,1583.957278
1577.39015,500,1585.721004
825.317564,237,1585.907027
1002.337965,290,1586.117271
1617.165156,500,1586.522624
841.886487,244,1586.691068
1633.354603,500,1587.043933
1586.002792,500,1588.463838
1601.199777,500,1588.869916
1585.346135,500,1589.298601
1591.627767,500,1589.650262
1117.349502,327,1591.093969
935.39213,273,1591.379682
1598.41907,500,1591.736621
1585.588143,500,1592.088463
1683.208324,500,1592.500162
1596.203618,500,1594.190615
767.086192,222,1594.369362
794.722437,230,1594.534367
1595.57218,500,1595.038791
1542.082992,500,1595.593526
884.185868,259,1595.800725
1579.358396,500,1598.195771
1019.581851,294,1598.5361
1218.745066,352,1599.050365
1567.537857,500,1599.505311
1596.183911,500,1601.283949
1544.057954,444,1601.61322
1596.973239,463,1601.939966
1138.714576,336,1602.187646
916.984097,266,1602.375952
1633.885661,481,1602.705008
1612.777629,500,1604.194622
827.289765,243,1604.360419
1596.779984,500,1604.707299
1545.958577,500,1605.048608
1545.036735,500,1606.618774
829.807829,247,1606.813393
1607.409642,500,1607.209448
1596.965106,500,1607.557711
1666.509418,500,1607.937263
1628.393104,470,1609.466339
1444.207667,420,1609.860639
1361.527562,396,1610.140847
1651.968363,500,1610.539788
1627.360554,500,1612.077531
1477.113713,433,1612.426196
864.915138,254,1612.604702
1643.276452,477,1612.934322
1641.356682,474,1613.27296
1616.08722,500,1614.747505
1245.725037,365,1615.022938
1412.540554,409,1615.308594
1113.81452,323,1615.578076
1363.08307,390,1615.916954
826.326019,241,1616.091781
661.428632,202,1617.344403
1306.219937,378,1617.645321
1602.840293,500,1617.997684
1414.543881,408,1618.33301
1619.134514,500,1618.694068
1144.217462,331,1619.986369
1711.951406,498,1620.359379
1643.300226,500,1620.769282
1561.229257,500,1621.147126
968.854498,284,1621.354844
1602.808771,500,1622.809819
1105.129988,318,1623.039338
1047.32886,302,1623.305037
1118.829289,324,1623.537554
1631.999546,500,1623.879438
1584.669396,500,1625.301256
945.080136,272,1625.503171
892.910208,265,1625.759887
1620.067755,500,1626.131694
1132.975364,323,1626.367845
1558.350719,460,1627.744538
956.496312,285,1627.982994
1122.063904,319,1628.257901
1507.566662,442,1628.57009
887.422169,262,1628.75624
964.750382,281,1628.955094
1240.638127,367,1629.217108
1683.500427,500,1630.719347
881.552973,256,1630.933589
956.327757,280,1631.150694
1418.282902,406,1631.446881
1188.918198,342,1631.710021
1578.837512,500,1633.17776
1562.120482,500,1633.535936
1649.282582,500,1633.886648
1619.783783,500,1634.229101
1568.935132,500,1635.826294
1131.539915,325,1636.085344
1592.030038,500,1636.455814
1158.962653,331,1636.688148
1596.665111,500,1637.036767
812.966514,236,1637.201812
1602.38734,500,1638.66102
1527.071805,446,1638.96822
1476.433779,432,1639.267818
1564.475173,500,1639.610615
1652.493241,500,1641.140706
1486.743604,435,1641.466771
1116.751,323,1641.691271
1070.452678,306,1641.899762
1644.801543,500,1642.248294
724.715241,213,1643.512908
1671.302556,481,1643.87253
1668.858587,500,1644.2147
1380.206867,400,1644.495801
1673.749095,481,1644.831794
1430.384991,415,1646.30653
1324.075996,379,1646.581967
1681.352994,491,1646.921552
1440.390797,416,1647.217556
1416.163585,413,1647.502148
1657.089622,500,1649.122453
1513.963206,440,1649.58991
1209.74057,356,1650.020668
1667.674082,500,1650.454656
1596.036454,500,1652.05231
1725.451532,500,1652.421205
1557.396723,500,1652.818116
1544.86377,500,1653.171027
